match_id,innings,team,player_id,wicket,overs,runs
1304107,2,Sunrisers,73871,7,17.5,113
1304107,2,Sunrisers,58341,8,18.1,113
829745,1,Super Kings,10384,1,1.5,12
829745,1,Super Kings,45554,2,8.5,70
829745,1,Super Kings,15716,3,12.5,124
829745,1,Super Kings,7593,4,14.1,132
829745,1,Super Kings,49247,5,15.2,135
829745,1,Super Kings,45257,6,17.3,156
829745,1,Super Kings,12894,7,18.2,168
829745,1,Super Kings,66722,8,19.4,177
829745,2,RCB,11920,1,3.3,31
829745,2,RCB,53649,2,3.6,33
829745,2,RCB,8813,3,8.2,61
829745,2,RCB,46533,4,11.3,85
829745,2,RCB,71335,5,13.3,97
829745,2,RCB,49752,6,16.1,123
829745,2,RCB,59260,7,16.2,123
829745,2,RCB,48777,8,19.6,154
729305,1,RCB,12928,1,0.4,1
729305,1,RCB,9900,2,0.5,1
729305,1,RCB,7716,3,2.1,5
729305,1,RCB,46533,4,2.2,5
729305,1,RCB,47340,5,5.2,17
729305,1,RCB,9505,6,8.4,28
729305,1,RCB,49752,7,10.3,46
729305,1,RCB,53330,8,13.6,62
729305,1,RCB,45258,9,14.3,70
729305,1,RCB,48965,10,14.6,70
729305,2,Royals,51096,1,4.3,31
729305,2,Royals,60806,2,5.4,35
729305,2,Royals,59600,3,6.3,36
729305,2,Royals,10125,4,12.5,68
829817,1,Mumbai,9900,1,10.4,90
829817,1,Mumbai,45256,2,13.4,113
336019,1,Kings XI,9235,1,13.4,133
829817,1,Mumbai,48405,3,15.4,137
336019,1,Kings XI,10129,2,19.2,213
829817,1,Mumbai,70633,4,16.1,139
336019,1,Kings XI,7716,3,19.6,221
829817,1,Mumbai,8999,5,18.5,164
336019,2,Royals,7632,1,1.3,5
829817,1,Mumbai,49040,6,19.4,185
336019,2,Royals,10439,2,4.5,29
829817,2,Super Kings,45554,1,0.4,0
336019,2,Royals,7708,3,10.6,78
829817,2,Super Kings,6256,2,5.1,46
829817,2,Super Kings,15716,3,10.2,86
336019,2,Royals,10125,4,12.2,99
829817,2,Super Kings,7593,4,10.3,86
336019,2,Royals,9257,5,14.1,132
829817,2,Super Kings,46933,5,13.5,110
336019,2,Royals,15473,6,18.1,171
829817,2,Super Kings,45257,6,14.5,119
336019,2,Royals,51109,7,18.6,178
829817,2,Super Kings,66253,7,15.3,126
829817,2,Super Kings,49247,8,17.2,147
829817,2,Super Kings,12894,9,18.4,161
829817,2,Super Kings,7804,10,18.6,162
1254075,1,KKR,95316,1,5.4,24
1254075,1,KKR,70411,2,8.1,45
1254075,1,KKR,49039,3,9.5,54
1178420,1,Sunrisers,51088,1,3.5,28
1254075,1,KKR,47055,4,10.2,61
335999,1,Chargers,4176,1,3.2,27
1178420,1,Sunrisers,48739,2,12.1,103
1254075,1,KKR,61999,5,15.2,94
335999,1,Chargers,2347,2,6.6,54
1178420,1,Sunrisers,51454,3,14.6,121
1254075,1,KKR,51012,6,17.4,117
335999,1,Chargers,3317,3,8.6,67
1178420,1,Sunrisers,63509,4,15.5,125
1254075,1,KKR,8813,7,17.6,118
335999,1,Chargers,4169,4,11.5,90
1178420,1,Sunrisers,64479,5,16.2,127
1254075,1,KKR,64244,8,19.2,133
335999,1,Chargers,8163,5,12.3,92
1178420,1,Sunrisers,51216,6,17.5,137
1254075,1,KKR,96417,9,19.6,133
335999,1,Chargers,8040,6,14.1,98
1178420,1,Sunrisers,48277,7,18.1,137
1254075,2,Royals,53271,1,3.2,21
335999,1,Chargers,5413,7,16.1,119
1178420,1,Sunrisers,54282,8,19.3,147
1254075,2,Royals,102743,2,4.5,40
335999,1,Chargers,46688,8,19.1,154
1178420,2,Royals,59832,1,9.1,78
1254075,2,Royals,74975,3,10.5,85
335999,2,Kings XI,6405,1,5.6,41
1178420,2,Royals,51096,2,11.3,93
1254075,2,Royals,60628,4,13.4,100
1178420,2,Royals,50281,3,16.6,148
335999,2,Kings XI,9587,2,6.5,45
335999,2,Kings XI,7716,3,10.5,86
829819,1,RCB,7568,1,5.6,41
829819,1,RCB,49752,2,7.3,46
829819,1,RCB,46533,3,18.4,159
829819,1,RCB,8813,4,19.3,177
829819,2,Royals,10125,1,1.6,14
829819,2,Royals,60806,2,4.5,33
829819,2,Royals,50281,3,8.1,55
829819,2,Royals,59600,4,12.1,79
829819,2,Royals,51096,5,13.6,87
829819,2,Royals,50483,6,14.4,92
829819,2,Royals,10553,7,14.5,92
829819,2,Royals,61832,8,15.6,95
829819,2,Royals,64479,9,16.5,99
829819,2,Royals,51098,10,18.6,109
501227,1,Daredevils,48739,1,4.2,33
501227,1,Daredevils,7781,2,6.2,43
501227,1,Daredevils,49024,3,9.4,68
501227,1,Daredevils,8163,4,15.1,115
501227,1,Daredevils,9235,5,18.2,142
501227,1,Daredevils,12701,6,19.1,151
501227,2,RCB,7419,1,0.2,1
501227,2,RCB,7568,2,7.3,83
501227,2,RCB,46533,3,8.5,95
501227,2,RCB,49752,4,9.1,96
501227,2,RCB,17752,5,12.3,107
501227,2,RCB,15317,6,16.4,139
501227,2,RCB,53314,7,16.6,139
548356,1,Chargers,9707,1,11.5,86
548356,1,Chargers,12049,2,19.1,168
598065,1,Sunrisers,9900,1,1.1,3
548356,2,RCB,7568,1,10.4,91
598065,1,Sunrisers,15887,2,1.6,4
548356,2,RCB,49752,2,13.1,102
598065,1,Sunrisers,12049,3,2.4,5
548356,2,RCB,61334,3,13.5,106
598065,1,Sunrisers,62182,4,10.3,49
548356,2,RCB,7419,4,15.2,117
598065,1,Sunrisers,44829,5,16.2,105
548356,2,RCB,59599,5,16.6,143
598065,1,Sunrisers,61318,6,18.3,125
598065,1,Sunrisers,47154,7,18.6,129
598065,1,Sunrisers,15731,8,19.5,136
598065,1,Sunrisers,12562,9,19.6,136
598065,2,Royals,2281,1,7.3,39
598065,2,Royals,51096,2,8.4,40
598065,2,Royals,60806,3,11.5,51
598065,2,Royals,10125,4,13.3,61
501267,1,KKR,52539,1,1.4,4
598065,2,Royals,10553,5,13.6,65
501267,1,KKR,7773,2,3.2,22
501267,1,KKR,47624,3,8.5,67
598065,2,Royals,61479,6,15.5,75
501267,1,KKR,15473,4,15.6,124
598065,2,Royals,50483,7,16.3,82
501267,1,KKR,2232,5,17.3,149
598065,2,Royals,6253,8,17.1,85
501267,1,KKR,45358,6,19.2,166
598065,2,Royals,58185,9,19.4,112
501267,1,KKR,7520,7,19.6,175
501267,2,Mumbai,12084,1,1.1,13
501267,2,Mumbai,7139,2,8.1,70
501267,2,Mumbai,48405,3,10.2,85
501267,2,Mumbai,1934,4,12.3,96
501267,2,Mumbai,49040,5,17.3,137
1178416,1,Sunrisers,52161,1,1.3,5
1178416,1,Sunrisers,48739,2,13.3,120
1178416,1,Sunrisers,63509,3,18.6,167
1178416,2,Super Kings,46933,1,2.3,3
1178416,2,Super Kings,15716,2,9.6,80
1178416,2,Super Kings,10125,3,17.1,160
1178416,2,Super Kings,8999,4,19.4,175
1304075,1,Super Kings,8742,1,2.2,7
1304075,1,Super Kings,46597,2,5.2,32
1304075,1,Super Kings,8999,3,14.3,124
1304075,1,Super Kings,95094,4,16.2,131
1304075,1,Super Kings,74975,5,19.6,169
1304075,2,Titans,95316,1,0.6,1
1304075,2,Titans,63509,2,1.3,2
1304075,2,Titans,77887,3,3.5,16
1304075,2,Titans,51216,4,7.6,48
1304075,2,Titans,60628,5,12.4,87
1304075,2,Titans,79159,6,18.5,157
1304075,2,Titans,72397,7,18.6,157
980981,1,RCB,49752,1,1.1,8
980981,1,RCB,7568,2,3.4,17
980981,1,RCB,46533,3,10.1,60
980981,1,RCB,10125,4,15.3,98
980981,2,Mumbai,9900,1,1.1,2
980981,2,Mumbai,48405,2,9.3,60
980981,2,Mumbai,70411,3,12.6,79
980981,2,Mumbai,8999,4,15.1,98
1216505,1,RCB,101339,1,4.1,25
1136563,1,RCB,58406,1,1.4,18
1216505,1,RCB,49752,2,12.3,82
1136563,1,RCB,10384,2,8.2,63
1216505,1,RCB,100878,3,15.4,112
1136563,1,RCB,46533,3,14.2,127
1216505,1,RCB,61832,4,15.6,112
1136563,1,RCB,49752,4,14.3,127
1216505,1,RCB,74975,5,18.6,145
1136563,1,RCB,71335,5,18.1,154
1136563,1,RCB,59601,6,19.5,176
1136563,1,RCB,49496,7,19.6,176
1216505,1,RCB,46533,6,19.2,146
1136563,2,KKR,54340,1,1.5,16
1216505,1,RCB,54460,7,19.4,150
1136563,2,KKR,49039,2,5.2,65
1216505,2,Capitals,95315,1,1.5,19
1136563,2,KKR,8742,3,7.3,83
1216505,2,Capitals,15887,2,12.4,107
1136563,2,KKR,70411,4,14.3,138
1216505,2,Capitals,71331,3,16.2,130
1136563,2,KKR,75591,5,15.4,146
1216505,2,Capitals,51096,4,17.2,136
1136563,2,KKR,51012,6,17.4,164
419159,1,Kings XI,6315,1,2.6,34
419159,1,Kings XI,9587,2,10.5,90
419159,1,Kings XI,7716,3,11.6,93
419159,2,Super Kings,2119,1,2.5,13
419159,2,Super Kings,49342,2,4,27
419159,2,Super Kings,15716,3,9.4,89
419159,2,Super Kings,8821,4,16.4,148
1254084,1,Super Kings,95094,1,0.4,4
1254084,1,Super Kings,46597,2,10.5,112
1254084,1,Super Kings,46933,3,11.5,116
1254084,1,Super Kings,15716,4,11.6,116
1254084,2,Mumbai,48405,1,7.4,71
1254084,2,Mumbai,61990,2,8.4,77
1254084,2,Mumbai,58406,3,9.4,81
1254084,2,Mumbai,63224,4,16.3,170
1254084,2,Mumbai,70633,5,18.4,202
1254084,2,Mumbai,57196,6,18.6,203
1359538,1,Capitals,48739,1,10.2,94
1359538,1,Capitals,95315,2,14.6,148
1178411,1,Mumbai,48405,1,2.3,11
1359538,2,Punjab Kings,15887,1,1.1,0
1178411,1,Mumbai,61990,2,13.5,108
1359538,2,Punjab Kings,103766,2,6.4,50
1178411,1,Mumbai,58406,3,14.3,111
1359538,2,Punjab Kings,101424,3,14.6,128
1178411,1,Mumbai,49040,4,16.5,124
1359538,2,Punjab Kings,75347,4,15.4,129
1178411,1,Mumbai,70633,5,19.1,152
1359538,2,Punjab Kings,75315,5,16.3,147
1178411,2,Royals,51096,1,3.4,39
1359538,2,Punjab Kings,72103,6,18.2,180
1254076,1,Super Kings,95094,1,9.1,74
1178411,2,Royals,60806,2,7.2,76
1359538,2,Punjab Kings,104281,7,18.3,180
1254076,1,Super Kings,15716,2,13.4,111
1178411,2,Royals,53320,3,7.6,77
1359538,2,Punjab Kings,59832,8,19.6,198
1254076,1,Super Kings,46933,3,13.5,111
1178411,2,Royals,96392,4,17.4,147
1254076,1,Super Kings,8999,4,17.3,142
1178411,2,Royals,64758,5,18.1,153
1254076,2,RCB,49752,1,3.1,44
1254076,2,RCB,100878,2,4.6,54
1254076,2,RCB,75311,3,6.2,65
1254076,2,RCB,54222,4,8.5,79
1254076,2,RCB,44853,5,9.4,81
1254076,2,RCB,46533,6,10.1,83
1254076,2,RCB,59260,7,11.6,89
1254076,2,RCB,74633,8,13.1,94
1254076,2,RCB,70691,9,15.6,103
1254087,1,RCB,49752,1,1.4,10
1254087,1,RCB,100878,2,5.6,41
1254087,1,RCB,66183,3,8.1,51
1254087,1,RCB,46533,4,8.4,52
1254087,1,RCB,54222,5,11.4,63
1254087,1,RCB,78239,6,11.5,63
1254087,1,RCB,61479,7,13.4,66
1254087,1,RCB,70691,8,15.3,76
1254087,1,RCB,59260,9,16.3,83
1254087,1,RCB,87477,10,18.6,92
1254087,2,KKR,95316,1,9.1,82
1359540,1,Punjab Kings,103766,1,0.2,2
1359540,1,Punjab Kings,101424,2,3.4,38
1359540,1,Punjab Kings,15887,3,5.3,46
1359540,1,Punjab Kings,59832,4,6.3,50
1359540,1,Punjab Kings,75347,5,13.5,114
1359540,2,Royals,53271,1,1.4,12
1359540,2,Royals,100878,2,9.5,85
1359540,2,Royals,60806,3,10.5,90
1359540,2,Royals,102743,4,14.3,137
1359540,2,Royals,96392,5,17.6,169
1359540,2,Royals,72393,6,18.5,179
1304103,1,Titans,51216,1,2.4,8
1304103,1,Titans,49024,2,4.2,24
1304103,1,Titans,70633,3,9.1,51
1304103,1,Titans,53891,4,15.6,103
1304103,2,Super Giants,58406,1,3.3,19
1304103,2,Super Giants,60530,2,4.5,24
1304103,2,Super Giants,108519,3,5.5,33
1304103,2,Super Giants,63224,4,7.3,45
1304103,2,Super Giants,102735,5,10.5,61
1304103,2,Super Giants,54212,6,11.2,65
1304103,2,Super Giants,59339,7,11.6,67
1304103,2,Super Giants,101792,8,12.6,70
1304103,2,Super Giants,64479,9,13.1,70
1304103,2,Super Giants,73507,10,13.5,82
980903,1,Daredevils,58406,1,2.2,24
980903,1,Daredevils,71331,2,2.6,25
980903,1,Daredevils,59599,3,4.5,31
980903,1,Daredevils,59600,4,5.3,35
980903,1,Daredevils,66253,5,9.6,55
980903,1,Daredevils,62457,6,10.5,67
980903,1,Daredevils,61832,7,12.4,84
980903,1,Daredevils,60806,8,13.1,84
980903,1,Daredevils,12562,9,15.4,92
980903,1,Daredevils,7678,10,17.4,98
980903,2,KKR,8742,1,9.4,69
392221,1,KKR,2024,1,2.3,13
392221,1,KKR,48744,2,4.2,21
392221,1,KKR,11984,3,13.2,91
734047,1,Kings XI,66358,1,10.4,110
392221,1,KKR,47023,4,17.3,134
734047,1,Kings XI,54222,2,12.6,148
392221,2,RCB,2232,1,8.2,58
734047,1,Kings XI,7781,3,18.1,211
392221,2,RCB,44946,2,9.2,63
734047,1,Kings XI,35384,4,18.6,218
392221,2,RCB,8742,3,10.6,74
734047,1,Kings XI,53891,5,19.3,225
392221,2,RCB,2281,4,15.4,122
734047,1,Kings XI,51216,6,19.6,226
734047,2,Super Kings,46933,1,0.2,1
734047,2,Super Kings,45554,2,4.6,67
734047,2,Super Kings,15716,3,6.1,100
734047,2,Super Kings,10384,4,11.6,140
734047,2,Super Kings,49247,5,12.1,140
734047,2,Super Kings,11984,6,12.5,142
734047,2,Super Kings,12894,7,16.5,167
1254100,1,Royals,61413,1,1.1,11
1254100,1,Royals,102743,2,8.4,67
598025,1,Warriors,8742,1,10.3,83
1254100,1,Royals,59832,3,10.1,77
598025,1,Warriors,35812,2,15.1,124
1254100,1,Royals,60806,4,19.2,161
598025,1,Warriors,7716,3,17.1,142
1254100,1,Royals,96392,5,19.4,162
1254100,2,Sunrisers,51216,1,5.1,57
598025,1,Warriors,44660,4,19.2,180
1254100,2,Sunrisers,52290,2,11.6,114
598025,2,Kings XI,4176,1,0.3,4
1254100,2,Sunrisers,95319,3,12.6,119
598025,2,Kings XI,4173,2,1.1,5
598025,2,Kings XI,66358,3,6.4,58
392205,1,Chargers,2347,1,4.1,34
392205,1,Chargers,9925,2,5.1,35
1136581,1,Mumbai,61413,1,0.4,1
392205,1,Chargers,4176,3,9.5,58
1136581,1,Mumbai,75325,2,14.2,130
392205,1,Chargers,48405,4,16.5,117
1136581,1,Mumbai,61990,3,15.2,135
392205,1,Chargers,45554,5,19.2,135
1136581,1,Mumbai,48405,4,15.4,136
392205,2,Royals,10406,1,0.2,0
1136581,1,Mumbai,63224,5,18.1,153
392205,2,Royals,12106,2,0.3,1
1136581,1,Mumbai,70633,6,18.4,158
392205,2,Royals,12701,3,1.6,3
1136581,1,Mumbai,53716,7,18.5,158
392205,2,Royals,49247,4,9.1,54
1136581,2,Royals,61999,1,2.2,14
392205,2,Royals,8114,5,9.5,57
1136581,2,Royals,51096,2,5.4,38
392205,2,Royals,2000,6,14.1,93
1136581,2,Royals,53320,3,14.1,110
392205,2,Royals,15473,7,17.6,131
1136581,2,Royals,60806,4,16.2,125
1136581,2,Royals,53271,5,16.3,125
1136581,2,Royals,61634,6,17.1,125
1136581,2,Royals,72379,7,19.1,158
392233,1,Royals,48571,1,1.1,22
392233,1,Royals,12106,2,2.5,28
392233,1,Royals,12701,3,3.3,28
392233,1,Royals,10401,4,5.3,42
392233,1,Royals,7708,5,9.2,59
392233,1,Royals,15473,6,10.5,62
392233,1,Royals,7549,7,11.2,62
392233,1,Royals,49247,8,17.2,92
392233,1,Royals,2000,9,19.3,99
392233,2,KKR,2024,1,0.6,9
392233,2,KKR,10384,2,1.1,9
392233,2,KKR,45617,3,4.6,21
392233,2,KKR,6253,4,7.1,30
392233,2,KKR,11984,5,9.1,37
392233,2,KKR,58340,6,11.3,45
1254071,1,Punjab Kings,60530,1,3.1,15
1254071,1,Punjab Kings,59599,2,6.6,39
1254071,1,Punjab Kings,70405,3,7.1,39
1254071,1,Punjab Kings,7568,4,8.4,47
1254071,1,Punjab Kings,64479,5,11.3,63
1254071,1,Punjab Kings,47078,6,13.4,82
1254071,1,Punjab Kings,72385,7,16.4,101
1254071,1,Punjab Kings,75315,8,18.1,110
1254071,1,Punjab Kings,66116,9,19.1,114
1254071,1,Punjab Kings,63646,10,19.4,120
1254071,2,Sunrisers,48739,1,10.1,73
1359539,1,Sunrisers,95320,1,4.1,27
1359539,1,Sunrisers,61999,2,4.3,28
1359539,1,Sunrisers,70277,3,12.5,104
1359539,1,Sunrisers,61634,4,18.5,178
1359539,1,Sunrisers,80639,5,19.6,186
1359539,2,RCB,49752,1,17.5,172
1359539,2,RCB,46933,2,18.2,177
548368,1,KKR,10384,1,11.3,99
548368,1,KKR,7773,2,12.1,100
548368,1,KKR,2232,3,14.4,111
548368,1,KKR,15473,4,16.6,127
548368,1,KKR,47624,5,17.2,128
548368,1,KKR,7704,6,19.3,156
548368,2,Super Kings,6256,1,10.2,97
548368,2,Super Kings,49342,2,10.4,97
548368,2,Super Kings,15716,3,13.2,110
548368,2,Super Kings,46933,4,17.1,127
548368,2,Super Kings,7593,5,19.2,151
392197,1,Mumbai,1934,1,12.2,127
392197,1,Mumbai,7139,2,13.5,146
392197,1,Mumbai,1988,3,14.4,148
392197,1,Mumbai,47308,4,15.1,151
392197,1,Mumbai,45257,5,16.6,162
392197,1,Mumbai,15887,6,18.5,175
392197,2,KKR,10384,1,1.6,8
392197,2,KKR,7568,2,2.6,17
392197,2,KKR,6253,3,10.2,71
392197,2,KKR,2024,4,12.1,80
392197,2,KKR,48744,5,12.3,81
392197,2,KKR,45617,6,13.2,83
392197,2,KKR,7704,7,14.5,91
392197,2,KKR,50377,8,15.1,95
392197,2,KKR,48965,9,15.2,95
419128,1,Daredevils,48739,1,3.2,44
419128,1,Daredevils,7781,2,5.1,58
419128,1,Daredevils,8813,3,11.4,101
419128,1,Daredevils,46533,4,16.1,134
419128,2,RCB,2232,1,9.1,71
419128,2,RCB,51454,2,10.3,85
419128,2,RCB,2281,3,10.4,86
419128,2,RCB,8742,4,11.6,90
419128,2,RCB,47055,5,14.5,120
419128,2,RCB,3947,6,15.4,123
419128,2,RCB,10556,7,16.5,135
419128,2,RCB,48319,8,17.2,137
419128,2,RCB,47154,9,19.5,165
1359544,1,RCB,46933,1,7.1,67
1359544,1,RCB,54222,2,8.2,80
1359544,1,RCB,81197,3,9.1,85
1359544,1,RCB,54369,4,13.6,132
1359544,1,RCB,8813,5,14.2,133
1359544,2,Titans,51216,1,2.6,25
1359544,2,Titans,63509,2,14.5,148
1359544,2,Titans,61690,3,15.3,150
1359544,2,Titans,53891,4,17.4,171
419154,1,Royals,10787,1,2.2,16
419154,1,Royals,54137,2,2.4,17
419154,1,Royals,12701,3,3.2,21
1304073,1,RCB,101312,1,1.1,5
419154,1,Royals,10125,4,10.1,53
1304073,1,RCB,46933,2,2.3,13
419154,1,Royals,8021,5,11.4,58
1304073,1,RCB,49752,3,6.2,40
419154,1,Royals,15473,6,13.1,72
1304073,1,RCB,96803,4,9.3,75
419154,2,RCB,2232,1,1.3,6
1304073,1,RCB,54222,5,11.2,92
419154,2,RCB,51454,2,4.5,42
1304073,2,Capitals,95315,1,4.4,50
419154,2,RCB,8742,3,10.4,102
1304073,2,Capitals,48739,2,11.3,94
419154,2,RCB,8107,4,11.5,113
1304073,2,Capitals,50771,3,13.6,112
419154,2,RCB,49752,5,13.4,119
1304073,2,Capitals,80425,4,14.1,112
1304073,2,Capitals,86109,5,14.6,115
1304073,2,Capitals,86165,6,16.3,142
1304073,2,Capitals,63477,7,18.1,156
1237178,1,RCB,49752,1,1.2,7
1237178,1,RCB,100878,2,3.3,15
1237178,1,RCB,35812,3,10.2,56
1237178,1,RCB,46597,4,10.4,62
1237178,1,RCB,74975,5,15.4,99
1237178,1,RCB,75311,6,17.1,111
1237178,1,RCB,46533,7,17.5,113
1237178,2,Sunrisers,52539,1,0.4,2
1237178,2,Sunrisers,48739,2,5.4,43
1237178,2,Sunrisers,51454,3,8.3,55
1237178,2,Sunrisers,95319,4,11.5,67
598030,1,Sunrisers,58406,1,0.3,4
598030,1,Sunrisers,62182,2,1.6,12
598030,1,Sunrisers,12049,3,4.5,37
1370351,1,Mumbai,48405,1,3.2,30
598030,1,Sunrisers,12562,4,9.5,61
1370351,1,Mumbai,75325,2,4.2,38
598030,1,Sunrisers,53753,5,15.3,98
1370351,1,Mumbai,61990,3,10.4,104
598030,1,Sunrisers,44829,6,17.2,116
1370351,1,Mumbai,96335,4,10.6,105
598030,2,Super Kings,49342,1,7.3,65
1370351,1,Mumbai,83439,5,16.3,148
598030,2,Super Kings,6256,2,9.2,76
1370351,1,Mumbai,104396,6,17.3,159
598030,2,Super Kings,15716,3,13.2,99
1370351,1,Mumbai,51421,7,18.5,168
598030,2,Super Kings,45257,4,17.2,130
1370351,1,Mumbai,102738,8,19.6,182
598030,2,Super Kings,49247,5,18.5,145
1370351,2,Super Giants,88977,1,1.5,12
335990,1,Chargers,4176,1,2.2,22
1370351,2,Super Giants,56832,2,3.2,23
335990,1,Chargers,4169,2,2.6,32
1370351,2,Super Giants,63224,3,8.2,69
335990,1,Chargers,3317,3,8.3,75
1370351,2,Super Giants,102735,4,9.4,74
335990,1,Chargers,48405,4,17.6,186
1370351,2,Super Giants,70405,5,9.5,74
335990,1,Chargers,7634,5,19.6,214
1370351,2,Super Giants,54212,6,11.5,89
335990,2,Royals,9257,1,2.1,14
1370351,2,Super Giants,60737,7,12.3,92
335990,2,Royals,15473,2,9.3,112
1370351,2,Super Giants,104770,8,14.3,100
335990,2,Royals,10125,3,11.6,126
1370351,2,Super Giants,64479,9,14.5,100
335990,2,Royals,7632,4,17.1,186
1370351,2,Super Giants,101792,10,16.3,101
335990,2,Royals,10406,5,17.2,187
335990,2,Royals,49247,6,18.2,195
335990,2,Royals,51109,7,18.4,196
829811,1,Royals,51096,1,6.6,80
829811,1,Royals,50281,2,10.5,110
829811,1,Royals,60806,3,12.5,122
829811,1,Royals,50483,4,14.3,140
829811,1,Royals,59600,5,17.6,180
829811,1,Royals,61832,6,19.6,199
829811,2,KKR,7773,1,0.6,8
829811,2,KKR,8742,2,2.6,21
829811,2,KKR,51454,3,8.1,77
829811,2,KKR,51012,4,13.2,132
829811,2,KKR,61990,5,13.4,133
829811,2,KKR,15473,6,15.2,146
829811,2,KKR,4173,7,16.4,156
829811,2,KKR,47185,8,17.2,159
829811,2,KKR,48277,9,19.1,184
501270,1,RCB,59599,1,10.4,113
501270,1,RCB,7568,2,14.4,148
501270,1,RCB,49752,3,15.2,151
501270,1,RCB,49092,4,16.2,157
501270,2,Mumbai,47065,1,3.3,23
501270,2,Mumbai,7139,2,5.1,41
501270,2,Mumbai,1934,3,7.6,68
501270,2,Mumbai,48405,4,10.4,82
501270,2,Mumbai,8999,5,10.6,83
501270,2,Mumbai,49040,6,12.5,89
501270,2,Mumbai,9639,7,14.4,99
501270,2,Mumbai,45105,8,15.5,110
1254072,1,Super Kings,95094,1,12.2,115
1254072,1,Super Kings,46597,2,16.3,165
1254072,1,Super Kings,7593,3,18.6,201
1254072,2,KKR,95316,1,0.4,1
1254072,2,KKR,70411,2,2.5,17
1254072,2,KKR,47055,3,4.3,27
1254072,2,KKR,49039,4,4.6,31
1254072,2,KKR,61999,5,5.2,31
1254072,2,KKR,51012,6,11.2,112
1254072,2,KKR,8813,7,14.6,146
1254072,2,KKR,95323,8,16.2,176
1254072,2,KKR,98673,9,18.3,200
1254072,2,KKR,84635,10,19.1,202
392216,1,Chargers,4176,1,3.4,31
392216,1,Chargers,2347,2,6.3,54
392216,1,Chargers,12084,3,9.2,70
392216,1,Chargers,48405,4,10.4,73
392216,1,Chargers,8163,5,19.6,168
392216,2,Kings XI,49005,1,4.3,41
392216,2,Kings XI,6259,2,4.5,42
392216,2,Kings XI,9587,3,9.4,85
392216,2,Kings XI,7716,4,9.6,86
392216,2,Kings XI,11399,5,14.2,116
392216,2,Kings XI,9801,6,16.2,127
392216,2,Kings XI,6315,7,17.5,149
1136569,1,Mumbai,61413,1,8.6,102
1136569,1,Mumbai,61990,2,10.2,109
1136569,1,Mumbai,75325,3,15.4,166
1136569,1,Mumbai,49040,4,15.5,166
1136569,1,Mumbai,48405,5,17.3,179
1136569,1,Mumbai,63224,6,18.3,185
1136569,1,Mumbai,70633,7,19.1,187
1136569,2,Daredevils,7773,1,5.1,50
1136569,2,Daredevils,86165,2,11.5,119
1136569,2,Daredevils,54222,3,13.2,135
336018,1,Super Kings,7528,1,2.5,18
336018,1,Super Kings,15716,2,5.5,28
548330,1,Super Kings,46933,1,15.3,116
336018,1,Super Kings,2121,3,8.3,46
548330,1,Super Kings,8821,2,15.5,116
336018,1,Super Kings,48520,4,8.5,46
548330,1,Super Kings,15716,3,16.3,119
336018,1,Super Kings,8821,5,18.6,141
548330,1,Super Kings,45257,4,18.5,142
336018,1,Super Kings,9505,6,19.6,156
548330,1,Super Kings,49247,5,19.6,164
336018,2,Mumbai,1934,1,7.2,82
548330,2,Warriors,8742,1,1.2,13
548330,2,Warriors,44946,2,3.4,26
548330,2,Warriors,51454,3,6.1,53
548330,2,Warriors,2024,4,9.4,64
548330,2,Warriors,10238,5,13.2,97
548330,2,Warriors,50281,6,18.2,141
548330,2,Warriors,47023,7,19.1,144
1216519,1,Capitals,95315,1,6.4,68
1216519,1,Capitals,15887,2,9.4,82
1216519,1,Capitals,71331,3,11.3,90
1216519,1,Capitals,86165,4,18.2,179
1216519,2,RCB,100878,1,2.6,20
1216519,2,RCB,35812,2,3.6,27
1216519,2,RCB,46533,3,5.5,43
1216519,2,RCB,46597,4,11.6,75
1216519,2,RCB,49752,5,13.3,94
1216519,2,RCB,75311,6,15.6,115
1216519,2,RCB,74975,7,17.1,118
1216519,2,RCB,54460,8,17.3,119
1216519,2,RCB,87477,9,18.6,127
1359503,1,Sunrisers,84027,1,4.2,35
1359503,1,Sunrisers,95320,2,9.2,71
1359503,1,Sunrisers,61999,3,11.2,84
1359503,1,Sunrisers,70277,4,12.5,90
1359503,1,Sunrisers,59599,5,13.5,95
1359503,1,Sunrisers,61634,6,17.3,116
419133,1,RCB,51454,1,2.3,12
1359503,1,Sunrisers,75311,7,19.6,134
419133,1,RCB,8742,2,6.3,54
1359503,2,Super Kings,95094,1,10.6,87
419133,1,RCB,49752,3,15.1,117
1359503,2,Super Kings,51096,2,14.4,110
419133,1,RCB,2232,4,15.3,117
1359503,2,Super Kings,8999,3,16.6,122
419133,2,Super Kings,2119,1,6.5,61
419133,2,Super Kings,49342,2,10.5,104
419133,2,Super Kings,7593,3,16.3,138
419133,2,Super Kings,9505,4,17.3,143
419133,2,Super Kings,8821,5,18.5,152
392225,1,Royals,10406,1,6.3,43
392225,1,Royals,15473,2,9.5,65
392225,1,Royals,48571,3,15.5,126
392225,1,Royals,55402,4,18.3,141
392225,1,Royals,49247,5,19.1,142
392225,1,Royals,12701,6,19.4,144
392225,1,Royals,2000,7,19.6,145
392225,2,Mumbai,45257,1,1.3,9
392225,2,Mumbai,51096,2,4.6,23
392225,2,Mumbai,12928,3,5.2,23
392225,2,Mumbai,1988,4,11.1,56
392225,2,Mumbai,45222,5,13.1,76
